text;language;label;cleaned_text;tokens
you lie too much;english;toxic;lie much;['lie', 'much']
حقول;arabic;clean;حقول;['حقول']
I worked on a group project, learning how to handle conflicts among members and reach results.;english;clean;worked group project learning handle conflicts among members reach results;['worked', 'group', 'project', 'learning', 'handle', 'conflicts', 'among', 'members', 'reach', 'results']
إتمام المشروع;arabic;clean;اتمام المشروع;['اتمام', 'المشروع']
المشرف بيتأكد إن كل حاجة ماشية حسب الخطة;arabic;clean;المشرف بيتاكد ان حاجه ماشيه الخطه;['المشرف', 'بيتاكد', 'ان', 'حاجه', 'ماشيه', 'الخطه']
fragile;english;toxic;fragile;['fragile']
ألف مبروك على هذا الإنجاز الكبير في دراستك، ونتمنى لك مستقبل مشرق.;arabic;clean;الف مبروك علي الانجاز الكبير دراستك ونتمني مستقبل مشرق;['الف', 'مبروك', 'علي', 'الانجاز', 'الكبير', 'دراستك', 'ونتمني', 'مستقبل', 'مشرق']
بطاقة رسومات;arabic;clean;بطاقه رسومات;['بطاقه', 'رسومات']
certification;english;clean;certification;['certification']
عمل بدون خبرة;arabic;clean;عمل بدون خبره;['عمل', 'بدون', 'خبره']
mohafaza3ala;mixed;clean;mohafaza3ala;['mohafaza3ala']
اشتغلت في مشروع فريق، وكنت محتاجة اتواصل كويس واحل المشاكل بين الزملاء وننظم المهام عشان ننجح.;arabic;clean;اشتغلت مشروع فريق وكنت محتاجه اتواصل كويس واحل المشاكل الزملاء وننظم المهام عشان ننجح;['اشتغلت', 'مشروع', 'فريق', 'وكنت', 'محتاجه', 'اتواصل', 'كويس', 'واحل', 'المشاكل', 'الزملاء', 'وننظم', 'المهام', 'عشان', 'ننجح']
el mosahama fel 3amal btzeed el intaj wel collaboration.;mixed;clean;el mosahama fel 3amal btzeed el intaj wel collaboration;['el', 'mosahama', 'fel', '3amal', 'btzeed', 'el', 'intaj', 'wel', 'collaboration']
Develop your skills every day;english;clean;develop skills every day;['develop', 'skills', 'every', 'day']
reach your goals;english;clean;reach goals;['reach', 'goals']
خسيس;arabic;toxic;خسيس;['خسيس']
Motivation;english;clean;motivation;['motivation']
تفسير;arabic;clean;تفسير;['تفسير']
I am self-motivated;english;clean;selfmotivated;['selfmotivated']
I promise;english;clean;promise;['promise']
موافقة;arabic;clean;موافقه;['موافقه']
المهارات المكتسبة من التدريب مهمة جدًا;arabic;clean;المهارات المكتسبه التدريب مهمه جدا;['المهارات', 'المكتسبه', 'التدريب', 'مهمه', 'جدا']
Alumni network;english;clean;alumni network;['alumni', 'network']
I tried to learn from every small situation and gain something useful.;english;clean;tried learn every small situation gain something useful;['tried', 'learn', 'every', 'small', 'situation', 'gain', 'something', 'useful']
How can one handle daily work pressures effectively?;english;clean;one handle daily work pressures effectively;['one', 'handle', 'daily', 'work', 'pressures', 'effectively']
Plan each day in advance to avoid surprises.;english;clean;plan day advance avoid surprises;['plan', 'day', 'advance', 'avoid', 'surprises']
how have you beenglish;english;clean;beenglish;['beenglish']
How can I track available training opportunities?;english;clean;track available training opportunities;['track', 'available', 'training', 'opportunities']
I am confident in executing responsibilities;english;clean;confident executing responsibilities;['confident', 'executing', 'responsibilities']
الاستعداد للوظيفة بيخليك واثق أثناء المقابلة;arabic;clean;الاستعداد للوظيفه بيخليك واثق اثناء المقابله;['الاستعداد', 'للوظيفه', 'بيخليك', 'واثق', 'اثناء', 'المقابله']
Creativity;english;clean;creativity;['creativity']
ما عندوش خبرة;arabic;toxic;عندوش خبره;['عندوش', 'خبره']
Self-driving Cars;english;clean;selfdriving cars;['selfdriving', 'cars']
tourism;english;clean;tourism;['tourism']
Trailblazer;english;clean;trailblazer;['trailblazer']
interviewer;english;clean;interviewer;['interviewer']
You are inconsistenglisht in work.;english;toxic;inconsistenglisht work;['inconsistenglisht', 'work']
مقابلة عمل عن بعد;arabic;clean;مقابله عمل;['مقابله', 'عمل']
إهمال;arabic;toxic;اهمال;['اهمال']
Learn to adapt to failure and try again in a better way.;english;clean;learn adapt failure try better way;['learn', 'adapt', 'failure', 'try', 'better', 'way']
Prioritizing questions by urgency ensures effective communication.;english;clean;prioritizing questions urgency ensures effective communication;['prioritizing', 'questions', 'urgency', 'ensures', 'effective', 'communication']
Learning Skills;english;clean;learning skills;['learning', 'skills']
Collaborating on distributed projects strengthens teamwork and coordination.;english;clean;collaborating distributed projects strengthens teamwork coordination;['collaborating', 'distributed', 'projects', 'strengthens', 'teamwork', 'coordination']
تعلم الأساسيات;arabic;clean;تعلم الاساسيات;['تعلم', 'الاساسيات']
فرص عمل حقيقية;arabic;clean;فرص عمل حقيقيه;['فرص', 'عمل', 'حقيقيه']
Support cenglishter;english;clean;support cenglishter;['support', 'cenglishter']
College of Fine Arts;english;clean;college fine arts;['college', 'fine', 'arts']
forsa_tatawor_motamer;mixed;clean;forsatatawormotamer;['forsatatawormotamer']
Encouraging ownership of collective results strengthens accountability.;english;clean;encouraging ownership collective results strengthens accountability;['encouraging', 'ownership', 'collective', 'results', 'strengthens', 'accountability']
Academic Achievemenglisht;english;clean;academic achievemenglisht;['academic', 'achievemenglisht']
اشتغلت على مشروع جماعي، اتعلمت كيف أحفز الفريق للوصول للأهداف.;arabic;clean;اشتغلت علي مشروع جماعي اتعلمت احفز الفريق للوصول للاهداف;['اشتغلت', 'علي', 'مشروع', 'جماعي', 'اتعلمت', 'احفز', 'الفريق', 'للوصول', 'للاهداف']
تقديم استفسار;arabic;clean;تقديم استفسار;['تقديم', 'استفسار']
SSD;english;clean;ssd;['ssd']
حد استخدم مواقع أو منصات للتقديم على تدريب أو شغل؟ إيه المنصة اللي كانت مفيدة؟;arabic;clean;حد استخدم مواقع او منصات للتقديم علي تدريب او شغل ايه المنصه اللي كانت مفيده;['حد', 'استخدم', 'مواقع', 'او', 'منصات', 'للتقديم', 'علي', 'تدريب', 'او', 'شغل', 'ايه', 'المنصه', 'اللي', 'كانت', 'مفيده']
تطوير تقنيات;arabic;clean;تطوير تقنيات;['تطوير', 'تقنيات']
Professional mentor;english;clean;professional mentor;['professional', 'mentor']
Be open to new and innovative solutions.;english;clean;open new innovative solutions;['open', 'new', 'innovative', 'solutions']
Implementing project performance reviews ensures accountability.;english;clean;implementing project performance reviews ensures accountability;['implementing', 'project', 'performance', 'reviews', 'ensures', 'accountability']
إدارة الوقت بتخلي الفريق كله ملتزم بالمواعيد;arabic;clean;اداره الوقت بتخلي الفريق كله ملتزم بالمواعيد;['اداره', 'الوقت', 'بتخلي', 'الفريق', 'كله', 'ملتزم', 'بالمواعيد']
Graduates benefit from joining professional organizations for networking.;english;clean;graduates benefit joining professional organizations networking;['graduates', 'benefit', 'joining', 'professional', 'organizations', 'networking']
football field;english;clean;football field;['football', 'field']
studenglisht assessmenglisht;english;clean;studenglisht assessmenglisht;['studenglisht', 'assessmenglisht']
تنظيم المستندات المهنية يضمن إدارة فعالة للمسار الوظيفي.;arabic;clean;تنظيم المستندات المهنيه يضمن اداره فعاله للمسار الوظيفي;['تنظيم', 'المستندات', 'المهنيه', 'يضمن', 'اداره', 'فعاله', 'للمسار', 'الوظيفي']
اقتدار;arabic;clean;اقتدار;['اقتدار']
تحليل البيانات يساعد على كشف الأنماط المخفية.;arabic;clean;تحليل البيانات يساعد علي كشف الانماط المخفيه;['تحليل', 'البيانات', 'يساعد', 'علي', 'كشف', 'الانماط', 'المخفيه']
