text;language;label;cleaned_text;tokens
المهارات الإبداعية بتخليك تقدم أفكار جديدة;arabic;clean;المهارات الابداعيه بتخليك تقدم افكار جديده;['المهارات', 'الابداعيه', 'بتخليك', 'تقدم', 'افكار', 'جديده']
المهارات الإبداعية بتخليك تحل المشاكل بطرق مبتكرة;arabic;clean;المهارات الابداعيه بتخليك تحل المشاكل بطرق مبتكره;['المهارات', 'الابداعيه', 'بتخليك', 'تحل', 'المشاكل', 'بطرق', 'مبتكره']
المهارات الإبداعية بتزيد فرص النجاح في المشاريع;arabic;clean;المهارات الابداعيه بتزيد فرص النجاح المشاريع;['المهارات', 'الابداعيه', 'بتزيد', 'فرص', 'النجاح', 'المشاريع']
المهارات الإبداعية بتخلي فريقك متميز;arabic;clean;المهارات الابداعيه بتخلي فريقك متميز;['المهارات', 'الابداعيه', 'بتخلي', 'فريقك', 'متميز']
المهارات الإبداعية بتخليك تتفوق على المنافسين;arabic;clean;المهارات الابداعيه بتخليك تتفوق علي المنافسين;['المهارات', 'الابداعيه', 'بتخليك', 'تتفوق', 'علي', 'المنافسين']
Professional work helps a person complete tasks efficiently;english;clean;professional work helps person complete tasks efficiently;['professional', 'work', 'helps', 'person', 'complete', 'tasks', 'efficiently']
Learning the basics of professional work is important from the start;english;clean;learning basics professional work important start;['learning', 'basics', 'professional', 'work', 'important', 'start']
Professional work is shown by meeting deadlines;english;clean;professional work shown meeting deadlines;['professional', 'work', 'shown', 'meeting', 'deadlines']
Professional work keeps the team organized and smooth;english;clean;professional work keeps team organized smooth;['professional', 'work', 'keeps', 'team', 'organized', 'smooth']
Professional work increases chances of success at the job;english;clean;professional work increases chances success job;['professional', 'work', 'increases', 'chances', 'success', 'job']
Summer training is a chance to learn new skills;english;clean;summer training chance learn new skills;['summer', 'training', 'chance', 'learn', 'new', 'skills']
Summer training helps you get familiar with the work environment;english;clean;summer training helps get familiar work environment;['summer', 'training', 'helps', 'get', 'familiar', 'work', 'environment']
Summer training gives you practical experience before graduation;english;clean;summer training gives practical experience graduation;['summer', 'training', 'gives', 'practical', 'experience', 'graduation']
Summer training is an opportunity to build professional connections;english;clean;summer training opportunity build professional connections;['summer', 'training', 'opportunity', 'build', 'professional', 'connections']
Summer training helps you learn teamwork skills;english;clean;summer training helps learn teamwork skills;['summer', 'training', 'helps', 'learn', 'teamwork', 'skills']
Professional development is important for anyone wanting to get promoted;english;clean;professional development important anyone wanting get promoted;['professional', 'development', 'important', 'anyone', 'wanting', 'get', 'promoted']
Professional development includes learning new skills continuously;english;clean;professional development includes learning new skills continuously;['professional', 'development', 'includes', 'learning', 'new', 'skills', 'continuously']
Professional development prepares you for any job opportunity;english;clean;professional development prepares job opportunity;['professional', 'development', 'prepares', 'job', 'opportunity']
Professional development increases your efficiency at work;english;clean;professional development increases efficiency work;['professional', 'development', 'increases', 'efficiency', 'work']
Professional development makes your career stable and advanced;english;clean;professional development makes career stable advanced;['professional', 'development', 'makes', 'career', 'stable', 'advanced']
Soft skills help you deal with any situation;english;clean;soft skills help deal situation;['soft', 'skills', 'help', 'deal', 'situation']
Soft skills are important for communicating with colleagues;english;clean;soft skills important communicating colleagues;['soft', 'skills', 'important', 'communicating', 'colleagues']
Soft skills make you a better team leader;english;clean;soft skills make better team leader;['soft', 'skills', 'make', 'better', 'team', 'leader']
Soft skills help you solve work problems easily;english;clean;soft skills help solve work problems easily;['soft', 'skills', 'help', 'solve', 'work', 'problems', 'easily']
Soft skills are key to success in professional life;english;clean;soft skills key success professional life;['soft', 'skills', 'key', 'success', 'professional', 'life']
Technical skills let you use any program easily;english;clean;technical skills let use program easily;['technical', 'skills', 'let', 'use', 'program', 'easily']
Technical skills are important for modern companies;english;clean;technical skills important modern companies;['technical', 'skills', 'important', 'modern', 'companies']
Technical skills help you solve work problems quickly;english;clean;technical skills help solve work problems quickly;['technical', 'skills', 'help', 'solve', 'work', 'problems', 'quickly']
Technical skills let you excel in your project;english;clean;technical skills let excel project;['technical', 'skills', 'let', 'excel', 'project']
Technical skills open more job opportunities;english;clean;technical skills open job opportunities;['technical', 'skills', 'open', 'job', 'opportunities']
Direct employment lets you start your job quickly;english;clean;direct employment lets start job quickly;['direct', 'employment', 'lets', 'start', 'job', 'quickly']
Direct employment lets you understand company culture from the start;english;clean;direct employment lets understand company culture start;['direct', 'employment', 'lets', 'understand', 'company', 'culture', 'start']
Direct employment is a chance to learn new skills;english;clean;direct employment chance learn new skills;['direct', 'employment', 'chance', 'learn', 'new', 'skills']
Direct employment helps you build a strong network;english;clean;direct employment helps build strong network;['direct', 'employment', 'helps', 'build', 'strong', 'network']
Direct employment prepares you for professional challenges;english;clean;direct employment prepares professional challenges;['direct', 'employment', 'prepares', 'professional', 'challenges']
Training opportunities are abundant and varied in all fields;english;clean;training opportunities abundant varied fields;['training', 'opportunities', 'abundant', 'varied', 'fields']
Training opportunities give you practical experience before a job;english;clean;training opportunities give practical experience job;['training', 'opportunities', 'give', 'practical', 'experience', 'job']
Training opportunities let you learn new skills;english;clean;training opportunities let learn new skills;['training', 'opportunities', 'let', 'learn', 'new', 'skills']
Training opportunities help you gain self-confidence;english;clean;training opportunities help gain selfconfidence;['training', 'opportunities', 'help', 'gain', 'selfconfidence']
Training opportunities pave the way for future promotion;english;clean;training opportunities pave way future promotion;['training', 'opportunities', 'pave', 'way', 'future', 'promotion']
Practical experience is important for any job;english;clean;practical experience important job;['practical', 'experience', 'important', 'job']
Practical experience helps you solve problems quickly;english;clean;practical experience helps solve problems quickly;['practical', 'experience', 'helps', 'solve', 'problems', 'quickly']
Practical experience increases employment opportunities;english;clean;practical experience increases employment opportunities;['practical', 'experience', 'increases', 'employment', 'opportunities']
Practical experience makes you confident in your skills;english;clean;practical experience makes confident skills;['practical', 'experience', 'makes', 'confident', 'skills']
Practical experience gives you self-assurance at work;english;clean;practical experience gives selfassurance work;['practical', 'experience', 'gives', 'selfassurance', 'work']
Group projects teach you teamwork skills;english;clean;group projects teach teamwork skills;['group', 'projects', 'teach', 'teamwork', 'skills']
Group projects improve your leadership skills;english;clean;group projects improve leadership skills;['group', 'projects', 'improve', 'leadership', 'skills']
Group projects help you deal with team differences;english;clean;group projects help deal team differences;['group', 'projects', 'help', 'deal', 'team', 'differences']
Group projects make work faster and better;english;clean;group projects make work faster better;['group', 'projects', 'make', 'work', 'faster', 'better']
Group projects are an opportunity to learn new skills;english;clean;group projects opportunity learn new skills;['group', 'projects', 'opportunity', 'learn', 'new', 'skills']
Effective leadership keeps the team focused on goals;english;clean;effective leadership keeps team focused goals;['effective', 'leadership', 'keeps', 'team', 'focused', 'goals']
Effective leadership helps resolve conflicts quickly;english;clean;effective leadership helps resolve conflicts quickly;['effective', 'leadership', 'helps', 'resolve', 'conflicts', 'quickly']
Effective leadership ensures every member knows their role;english;clean;effective leadership ensures every member knows role;['effective', 'leadership', 'ensures', 'every', 'member', 'knows', 'role']
Effective leadership motivates the team to achieve;english;clean;effective leadership motivates team achieve;['effective', 'leadership', 'motivates', 'team', 'achieve']
